date,MACD_Signal,MACD,MACD_Hist,RSI,Real Lower Band,Real Middle Band,Real Upper Band,4. close,Y,X,Buy/Sell
2012-01-11,6.9381,9.1008,2.1627,65.6769,373.6415,402.8678,432.094,422.55,10856.84699,-2.51884896, 
2012-01-10,6.3974,8.8881,2.4907,66.2842,373.1971,401.3322,429.4674,423.24,10856.81265,-2.553186667, 
2012-01-09,5.7747,8.4172,2.6425,65.6233,373.418,399.8512,426.2845,421.73,10856.94578,-2.420053846, 
2012-01-06,5.1141,7.8474,2.7333,66.1701,373.595,398.2977,423.0005,422.4,10856.97087,-2.394970256, 
2012-01-05,4.4308,6.9378,2.507,64.3285,374.2738,396.6322,418.9907,418.03,10857.29009,-2.075752235, 
2012-01-04,3.804,6.1208,2.3168,62.2797,375.0928,395.2782,415.4637,413.44,10857.61672,-1.749117265, 
2012-01-03,3.2248,5.4564,2.2316,61.262,375.8628,394.2568,412.6507,411.23,10857.81586,-1.549979308, 
2011-12-30,2.6669,4.754,2.0871,58.245,376.44,393.1803,409.9205,405,10858.22443,-1.14140496, 
2011-12-29,2.1451,4.4227,2.2776,58.3281,376.3613,392.3268,408.2922,405.12,10858.26185,-1.103988379, 
2011-12-28,1.5757,3.9233,2.3476,57.1268,375.7724,391.1807,406.5891,402.64,10858.45562,-0.910215212, 
2011-12-27,0.9888,3.4813,2.4924,59.6909,373.364,389.7087,406.0535,406.53,10858.25833,-1.107510566, 
2011-12-23,0.3657,2.4704,2.1047,58.2256,372.7532,388.1882,403.6233,403.33,10858.55695,-0.808888604, 
2011-12-22,-0.1604,1.47,1.6305,55.9534,368.9436,386.2002,403.4569,398.55,10858.93972,-0.426117907, 
2011-12-21,-0.5681,0.6585,1.2265,54.9277,366.4252,384.6222,402.8193,396.445,10859.16695,-0.198889363, 
2011-12-20,-0.8747,-0.1726,0.7021,54.692,365.9516,383.6255,401.2994,395.95,10859.31614,-0.049702934, 
2011-12-19,-1.0502,-1.1804,-0.1301,47.4453,364.4613,382.2785,400.0957,382.21,10860.20761,0.841775852, 
2011-12-16,-1.0177,-1.0506,-0.0329,46.7445,363.8127,381.915,400.0173,381.02,10860.2599,0.894058403, 
2011-12-15,-1.0095,-0.7484,0.2611,45.5385,363.5284,381.7345,399.9406,378.94,10860.33652,0.970685287, 
2011-12-14,-1.0747,-0.1401,0.9346,46.1349,363.8215,382.026,400.2305,380.19,10860.18151,0.815669306, 
2011-12-13,-1.3084,0.5111,1.8195,50.4651,364.0395,382.458,400.8765,388.81,10859.63889,0.273055133, 
2011-12-12,-1.7633,0.4571,2.2204,52.098,363.7513,381.9805,400.2097,391.84,10859.4769,0.111058504, 
2011-12-09,-2.3183,0.0731,2.3914,53.056,363.9069,381.6195,399.3321,393.62,10859.43294,0.067097173, 
2011-12-08,-2.9162,-0.5994,2.3168,51.6514,364.2637,381.1995,398.1353,390.66,10859.67277,0.3069265, 
2011-12-07,-3.4954,-1.1476,2.3478,50.9113,363.8704,381.4305,398.9906,389.09,10859.82686,0.461023529, 
2011-12-06,-4.0823,-1.6708,2.4115,51.8038,361.8745,382.2875,402.7005,390.95,10859.81275,0.446907108, 
2011-12-05,-4.6852,-2.5036,2.1816,52.7773,361.2379,382.7265,404.2151,393.01,10859.83671,0.470870328, 
2011-12-02,-5.2306,-3.74,1.4907,51.3828,360.6953,383.088,405.4807,389.7,10860.16326,0.797416536, 
2011-12-01,-5.6033,-4.9266,0.6767,50.6423,359.866,383.7565,407.647,387.93,10860.41786,1.0520173, 
2011-11-30,-5.7725,-6.1892,-0.4167,48.2168,359.6611,384.2305,408.7999,382.2,10860.85624,1.490404116, 
2011-11-29,-5.6683,-7.1274,-1.4591,44.1192,359.8274,384.946,410.0646,373.2,10861.41699,2.05114742, 
2011-11-28,-5.3035,-7.3047,-2.0012,45.2222,360.601,386.525,412.449,376.12,10861.33574,1.969900931, 
2011-11-25,-4.8032,-7.7222,-2.919,38.9953,361.321,387.9665,414.612,363.57,10862.03671,2.670873608, 
2011-11-23,-4.0735,-6.8649,-2.7914,40.1777,364.9232,390.0225,415.1218,366.99,10861.78977,2.42392763, 
2011-11-22,-3.3756,-6.0191,-2.6434,43.68,368.5739,391.703,414.8321,376.51,10861.3097,1.943859134, 
2011-11-21,-2.7148,-5.8212,-3.1064,39.7492,370.5933,392.766,414.9387,369.01,10861.68383,2.317991972, 
2011-11-18,-1.9382,-4.7204,-2.7822,41.9483,374.6273,394.604,414.5807,374.94,10861.29662,1.93078367, 
2011-11-17,-1.2426,-3.8504,-2.6078,42.8872,377.6365,395.5005,413.3645,377.41,10861.07226,1.706425194, 
2011-11-16,-0.5907,-2.9355,-2.3448,45.7884,380.5692,396.3955,412.2218,384.77,10860.6419,1.276063182, 
2011-11-15,-0.0045,-2.4744,-2.47,47.4712,382.1712,397.088,412.0048,388.83,10860.40492,1.039080099, 
2011-11-14,0.613,-2.2633,-2.8763,42.7604,380.752,398.7585,416.765,379.26,10860.85846,1.492620033, 
2011-11-11,1.3321,-0.9866,-2.3187,44.9031,382.8572,400.795,418.7328,384.62,10860.45047,1.084632967, 
2011-11-10,1.9118,0.1116,-1.8001,45.1436,384.0792,402.664,421.2488,385.22,10860.26191,0.896069691, 
2011-11-09,2.3618,1.4506,-0.9112,49.3551,386.9189,403.8245,420.7301,395.28,10859.63114,0.265303421, 
2011-11-08,2.5896,2.1143,-0.4753,54.6246,387.7002,404.17,420.6398,406.23,10858.99511,-0.370726403, 
2011-11-07,2.7084,1.8157,-0.8927,51.7176,387.3484,403.873,420.3976,399.73,10859.33759,-0.028250844, 
2011-11-04,2.9316,2.07,-0.8616,51.9657,385.6121,403.327,421.0419,400.24,10859.27684,-0.088999148, 
2011-11-03,3.147,2.3125,-0.8345,53.3143,378.8386,401.805,424.7714,403.07,10859.11023,-0.255606848, 
2011-11-02,3.3556,2.3003,-1.0553,50.893,375.2229,400.52,425.8171,397.41,10859.36269,-0.003151927, 
2011-11-01,3.6195,2.8276,-0.7919,50.5052,372.4782,399.562,426.6458,396.51,10859.32582,-0.040022044, 
2011-10-31,3.8174,3.551,-0.2664,54.2444,368.8255,398.3615,427.8975,404.78,10858.84033,-0.525508044, 
2011-10-28,3.884,3.5807,-0.3033,54.3229,365.7407,396.8525,427.9643,404.95,10858.83123,-0.534609663, 
2011-10-27,3.9599,3.5493,-0.4106,54.2266,364.0878,395.671,427.2542,404.69,10858.84804,-0.517796493, 
2011-10-26,4.0625,3.484,-0.5785,52.7377,363.5892,394.965,426.3408,400.6,10859.00989,-0.355944532, 
2011-10-25,4.2071,3.7663,-0.4408,51.705,363.4997,394.7855,426.0713,397.77,10859.07225,-0.293588996, 
2011-10-24,4.3173,4.3601,0.0428,54.9281,363.5391,394.86,426.1809,405.77,10858.6558,-0.710041477, 
2011-10-21,4.3066,4.2401,-0.0666,50.1698,363.5701,394.73,425.8899,392.87,10859.15473,-0.21111108, 
2011-10-20,4.3233,5.3386,1.0153,51.1399,363.8809,395.3015,426.7221,395.31,10858.88748,-0.47835934, 
2011-10-19,4.0694,6.4146,2.3452,52.4469,364.0781,395.627,427.1759,398.62,10858.58707,-0.778773327, 
2011-10-18,3.4831,7.3577,3.8746,63.4377,363.9572,396.303,428.6488,422.24,10857.3211,-2.044740783, 
2011-10-17,2.5145,6.0495,3.535,62.7309,364.723,395.8635,427.004,419.99,10857.58321,-1.78262978, 
2011-10-14,1.6308,4.5208,2.89,63.7772,365.4066,395.4455,425.4844,422,10857.70267,-1.663166259, 
2011-10-13,0.9083,2.2992,1.3909,59.4381,366.7699,394.3705,421.9711,408.43,10858.47292,-0.892923452, 
2011-10-12,0.5605,0.8119,0.2513,57.1983,366.7593,393.597,420.4347,402.19,10858.92444,-0.441396146, 
2011-10-11,0.4977,-0.463,-0.9607,56.5036,366.3531,392.9525,419.5519,400.29,10859.19048,-0.175354751, 
2011-10-10,0.7379,-1.8899,-2.6278,52.0345,365.5572,392.169,418.7808,388.81,10859.86504,0.499205436, 
2011-10-07,1.3948,-2.5149,-3.9097,42.7871,364.6136,391.7255,418.8374,369.8,10860.90754,1.541705461, 
2011-10-06,2.3722,-1.3404,-3.7126,46.1533,366.0537,392.1095,418.1653,377.37,10860.39396,1.028118492, 
2011-10-05,3.3004,-0.5926,-3.8929,46.5578,366.998,392.448,417.898,378.25,10860.24621,0.880372439, 
2011-10-04,4.2736,0.2809,-3.9927,43.4831,367.8006,392.732,417.6634,372.5,10860.43348,1.067637739, 
2011-10-03,5.2718,1.9772,-3.2946,44.3687,369.1578,393.094,417.0302,374.6,10860.0915,0.725661443, 
2011-09-30,6.0954,3.8996,-2.1958,47.2973,369.0443,393.0665,417.0887,381.32,10859.50707,0.141231371, 
2011-09-29,6.6443,5.6125,-1.0319,51.7654,369.0011,393.052,417.1029,390.57,10858.79523,-0.570609056, 
2011-09-28,6.9023,6.7752,-0.1271,55.2154,368.4668,392.765,417.0632,397.01,10858.26842,-1.097415293, 
2011-09-27,6.9341,7.505,0.5709,56.4644,368.1684,392.414,416.6596,399.26,10858.02961,-1.336226187, 
2011-09-26,6.7914,8.0982,1.3069,58.6548,367.8911,391.9495,416.0079,403.17,10857.71425,-1.651592457, 
2011-09-23,6.4646,8.3395,1.8749,59.2862,367.2256,390.97,414.7144,404.3,10857.61024,-1.755595568, 
2011-09-22,5.9959,8.4112,2.4152,58.3514,365.3906,389.441,413.4914,401.82,10857.69073,-1.675105634, 
2011-09-21,5.3921,8.6327,3.2406,64.1767,364.1513,388.159,412.1667,412.14,10857.05894,-2.306902813, 
2011-09-20,4.582,7.7392,3.1573,64.9587,364.1211,386.232,408.3429,413.45,10857.10879,-2.257045349, 
2011-09-19,3.7926,6.3528,2.5602,64.3859,361.342,383.3815,405.421,411.63,10857.37456,-1.991283551, 
2011-09-16,3.1526,4.6762,1.5236,60.649,359.51,380.6015,401.693,400.5,10858.00444,-1.361401589, 
2011-09-15,2.7717,3.6014,0.8297,57.7993,358.9757,378.879,398.7823,392.96,10858.45444,-0.911403216, 
2011-09-14,2.5643,2.9449,0.3806,56.3413,359.4008,378.253,397.1052,389.3,10858.70047,-0.66536767, 
2011-09-13,2.4691,2.4367,-0.0324,54.4288,359.6127,377.812,396.0113,384.62,10858.97107,-0.39477213, 
2011-09-12,2.4773,2.2293,-0.248,52.45,359.6353,377.7515,395.8677,379.94,10859.20342,-0.162417833, 
2011-09-09,2.5392,2.4085,-0.1307,51.396,359.5135,377.604,395.6945,377.48,10859.28333,-0.082507303, 
2011-09-08,2.5719,2.8528,0.2808,54.503,359.2444,377.415,395.5856,384.14,10858.90033,-0.465504718, 
2011-09-07,2.5017,2.7002,0.1985,54.4205,357.5612,376.3925,395.2238,383.93,10858.93297,-0.432869278, 
2011-09-06,2.4521,2.4875,0.0355,52.7974,357.3653,375.8965,394.4277,379.74,10859.12943,-0.236408542, 
2011-09-02,2.4432,2.6066,0.1633,50.5244,353.681,374.57,395.459,374.05,10859.34418,-0.021657589, 
2011-09-01,2.4024,3.2999,0.8975,53.5282,353.6566,374.5485,395.4404,381.03,10858.93295,-0.432886741, 
2011-08-31,2.178,3.4262,1.2482,55.2264,353.6404,374.3655,395.0906,384.83,10858.73923,-0.626608577, 
2011-08-30,1.866,3.1506,1.2846,57.5829,352.9968,374.7525,396.5082,389.99,10858.54025,-0.82558489, 
2011-08-29,1.5448,2.2277,0.6829,57.5763,353.0895,374.6985,396.3075,389.97,10858.67965,-0.686189187, 
2011-08-26,1.3741,1.0193,-0.3548,55.4514,352.2977,375.0375,397.7773,383.58,10859.07855,-0.287290677, 
